,age,num_publications,specialty,marketing_dollars_spent,purchased
3357,52,5,emergency medicine,3,True
3358,49,7,emergency medicine,27,False
3359,52,6,emergency medicine,23,False
3360,35,4,obgyn,13,False
3361,33,4,internal medicine,1,True
3362,30,11,other,7,False
3363,56,10,cardiology,21,True
3364,40,9,internal medicine,21,True
3365,47,3,internal medicine,19,True
3366,32,4,cardiology,16,True
3367,34,5,obgyn,8,False
3368,49,5,cardiology,7,False
3369,37,10,cardiology,16,False
3370,53,5,obgyn,1,False
3371,50,7,internal medicine,7,True
3372,25,8,cardiology,9,False
3373,34,7,cardiology,16,False
3374,39,10,cardiology,26,False
3375,55,2,internal medicine,8,True
3376,54,9,cardiology,15,False
3377,39,7,internal medicine,8,True
3378,46,4,obgyn,25,False
3379,52,4,emergency medicine,4,True
3380,55,4,other,9,False
3381,57,7,internal medicine,4,True
3382,29,7,internal medicine,16,True
3383,58,11,cardiology,23,False
3384,34,10,other,12,False
3385,51,6,internal medicine,15,True
3386,41,9,other,26,False
3387,34,6,obgyn,27,False
3388,42,8,cardiology,1,False
3389,37,7,emergency medicine,3,False
3390,31,5,emergency medicine,22,True
3391,56,8,internal medicine,28,False
3392,51,7,internal medicine,9,True
3393,39,8,emergency medicine,11,False
3394,50,6,other,21,False
3395,48,9,emergency medicine,7,False
3396,34,7,cardiology,1,False
3397,35,10,cardiology,10,False
3398,30,8,other,7,False
3399,34,2,cardiology,22,True
3400,29,7,other,18,False
3401,36,9,other,17,False
3402,47,3,other,2,True
3403,47,10,internal medicine,0,True
3404,51,7,cardiology,25,False
3405,45,12,internal medicine,3,False
3406,29,11,internal medicine,14,False
3407,42,8,obgyn,2,False
3408,50,15,obgyn,8,False
3409,38,7,other,5,False
3410,42,4,obgyn,8,False
3411,59,7,internal medicine,10,True
3412,33,3,emergency medicine,26,True
3413,37,8,internal medicine,26,True
3414,51,8,emergency medicine,3,True
3415,42,4,internal medicine,17,True
3416,55,9,internal medicine,23,True
3417,47,6,obgyn,11,False
3418,50,9,cardiology,8,False
3419,30,9,cardiology,8,False
3420,36,5,obgyn,18,False
3421,53,6,internal medicine,14,True
3422,28,5,cardiology,5,False
3423,53,7,internal medicine,16,True
3424,42,4,obgyn,26,False
3425,52,7,obgyn,7,False
3426,29,6,internal medicine,16,True
3427,26,8,other,2,False
3428,57,7,internal medicine,24,True
3429,59,6,cardiology,14,False
3430,56,10,cardiology,10,False
3431,43,3,emergency medicine,22,True
3432,46,12,other,19,False
3433,38,10,internal medicine,10,True
3434,45,6,cardiology,1,False
3435,45,5,obgyn,9,False
3436,49,9,obgyn,21,False
3437,31,7,internal medicine,24,True
3438,34,7,internal medicine,22,True
3439,28,7,cardiology,3,False
3440,53,9,cardiology,21,False
3441,58,3,emergency medicine,0,True
3442,25,3,other,19,True
3443,59,11,emergency medicine,18,False
3444,45,11,obgyn,8,False
3445,47,10,internal medicine,0,True
3446,34,1,other,27,True
3447,53,8,obgyn,22,False
3448,51,9,internal medicine,7,True
3449,33,5,emergency medicine,22,True
3450,34,1,internal medicine,3,False
3451,26,7,cardiology,11,False
3452,52,2,internal medicine,1,True
3453,47,5,internal medicine,13,False
3454,43,9,obgyn,14,False
3455,49,2,emergency medicine,26,True
3456,41,5,internal medicine,4,True
3457,40,6,obgyn,18,False
3458,32,8,obgyn,6,False
3459,28,6,other,4,False
3460,32,7,internal medicine,2,True
3461,46,6,other,9,False
3462,26,6,obgyn,26,False
3463,30,7,cardiology,2,True
3464,51,5,internal medicine,2,True
3465,37,5,obgyn,18,False
3466,33,8,cardiology,4,False
3467,51,9,cardiology,10,False
3468,52,9,other,29,False
3469,41,6,other,28,False
3470,49,8,emergency medicine,22,False
3471,53,9,emergency medicine,23,False
3472,56,6,internal medicine,3,True
3473,42,8,obgyn,5,False
3474,32,5,other,13,False
3475,49,7,obgyn,25,False
3476,38,7,internal medicine,7,True
3477,59,4,internal medicine,20,True
3478,31,5,other,21,False
3479,30,9,emergency medicine,8,False
3480,54,7,internal medicine,7,True
3481,32,14,cardiology,10,False
3482,57,7,cardiology,20,False
3483,34,9,obgyn,17,False
3484,56,9,obgyn,28,False
3485,51,4,other,23,False
3486,43,8,obgyn,4,False
3487,29,7,obgyn,3,False
3488,38,10,internal medicine,13,True
3489,40,8,obgyn,3,False
3490,34,7,internal medicine,25,True
3491,31,3,internal medicine,22,True
3492,45,6,obgyn,29,False
3493,26,9,internal medicine,16,True
3494,58,5,obgyn,10,False
3495,55,6,obgyn,10,False
3496,53,8,cardiology,12,False
3497,40,7,internal medicine,4,True
3498,44,3,emergency medicine,11,True
3499,57,9,internal medicine,14,True
3500,28,6,cardiology,18,False
3501,57,1,obgyn,15,True
3502,48,3,other,13,True
3503,41,5,other,7,False
3504,40,9,internal medicine,25,True
3505,55,8,internal medicine,25,True
3506,26,10,obgyn,16,False
3507,53,7,obgyn,20,False
3508,25,6,other,19,False
3509,54,8,other,2,False
3510,29,8,emergency medicine,13,False
3511,45,7,obgyn,2,False
3512,28,5,emergency medicine,17,True
3513,52,7,cardiology,16,False
3514,31,3,obgyn,0,False
3515,39,7,cardiology,3,False
3516,53,11,emergency medicine,21,False
3517,44,5,other,6,False
3518,51,7,other,9,False
3519,34,3,cardiology,27,False
3520,32,2,other,1,True
3521,47,6,obgyn,0,False
3522,39,6,emergency medicine,5,False
3523,36,13,obgyn,1,False
3524,40,8,cardiology,29,False
3525,40,9,emergency medicine,26,True
3526,27,13,obgyn,20,False
3527,56,11,cardiology,2,False
3528,30,11,obgyn,0,False
3529,58,6,other,23,False
3530,47,4,emergency medicine,7,True
3531,36,7,emergency medicine,10,False
3532,38,4,emergency medicine,16,True
3533,51,8,cardiology,10,False
3534,28,11,cardiology,24,False
3535,40,8,internal medicine,19,True
3536,49,7,obgyn,13,False
3537,44,7,obgyn,4,False
3538,50,4,other,19,False
3539,45,8,obgyn,12,False
3540,40,10,other,27,False
3541,41,1,internal medicine,11,True
3542,30,6,other,22,True
3543,39,11,emergency medicine,19,False
3544,47,7,obgyn,29,False
3545,33,6,cardiology,26,False
3546,44,6,cardiology,6,False
3547,34,7,obgyn,20,False
3548,27,1,emergency medicine,4,True
3549,32,7,internal medicine,24,True
3550,44,4,other,15,False
3551,32,3,cardiology,9,False
3552,26,5,other,10,False
3553,49,14,other,27,False
3554,30,5,emergency medicine,5,True
3555,51,6,obgyn,25,False
3556,36,5,obgyn,22,False
3557,44,4,emergency medicine,21,True
3558,28,5,emergency medicine,29,True
3559,45,7,emergency medicine,17,False
3560,58,8,cardiology,5,False
3561,31,10,other,21,False
3562,47,5,cardiology,8,False
3563,30,9,emergency medicine,27,False
3564,42,8,cardiology,12,False
3565,53,8,obgyn,25,False
3566,46,5,emergency medicine,10,True
3567,50,8,obgyn,11,False
3568,40,8,internal medicine,3,False
3569,40,10,cardiology,4,False
3570,57,7,emergency medicine,4,False
3571,56,5,obgyn,23,False
3572,38,10,internal medicine,12,True
3573,56,8,other,9,False
3574,55,11,emergency medicine,17,False
3575,26,6,cardiology,8,False
3576,25,9,internal medicine,5,False
3577,43,8,other,29,False
3578,52,7,other,25,False
3579,51,4,cardiology,15,False
3580,27,6,other,3,False
3581,49,8,emergency medicine,19,False
3582,27,12,emergency medicine,18,True
3583,47,3,cardiology,14,False
3584,55,16,obgyn,16,False
3585,47,4,other,11,False
3586,41,5,internal medicine,15,True
3587,30,5,other,0,False
3588,55,2,cardiology,18,True
3589,52,6,emergency medicine,9,False
3590,30,5,cardiology,17,False
3591,46,12,other,26,False
3592,38,5,cardiology,6,False
3593,44,13,internal medicine,9,False
3594,42,7,emergency medicine,0,False
3595,57,2,emergency medicine,1,True
3596,55,8,other,8,False
3597,25,5,other,26,False
3598,56,8,cardiology,2,False
3599,30,9,obgyn,21,False
3600,48,5,internal medicine,22,False
3601,50,3,other,1,True
3602,38,10,internal medicine,16,True
3603,25,5,emergency medicine,16,True
3604,37,10,emergency medicine,17,False
3605,45,10,internal medicine,20,True
3606,58,5,other,15,False
3607,37,5,other,2,False
3608,54,2,obgyn,11,False
3609,31,10,internal medicine,14,True
3610,48,11,other,23,False
3611,34,8,internal medicine,19,True
3612,46,8,obgyn,14,False
3613,34,4,cardiology,7,False
3614,40,4,obgyn,22,False
3615,44,7,emergency medicine,1,False
3616,30,7,internal medicine,24,True
3617,53,5,obgyn,19,False
3618,36,3,other,19,True
3619,57,8,other,1,False
3620,44,7,other,24,False
3621,43,5,obgyn,26,False
3622,39,5,cardiology,15,False
3623,37,7,emergency medicine,10,False
3624,39,8,emergency medicine,25,False
3625,31,6,emergency medicine,28,False
3626,45,11,other,6,False
3627,42,5,cardiology,3,False
3628,31,9,cardiology,11,False
3629,40,4,internal medicine,9,True
3630,58,3,internal medicine,4,True
3631,32,5,cardiology,17,False
3632,51,9,cardiology,21,False
3633,37,7,internal medicine,16,True
3634,52,7,obgyn,20,False
3635,45,6,obgyn,2,False
3636,57,6,internal medicine,16,True
3637,55,4,emergency medicine,28,True
3638,46,7,cardiology,17,False
3639,51,9,internal medicine,4,True
3640,46,10,emergency medicine,8,False
3641,50,3,emergency medicine,21,True
3642,53,4,obgyn,15,False
3643,27,7,cardiology,3,False
3644,50,6,emergency medicine,13,False
3645,59,0,cardiology,19,False
3646,46,5,cardiology,19,False
3647,30,3,emergency medicine,2,True
3648,58,10,emergency medicine,20,False
3649,39,4,emergency medicine,13,True
3650,40,7,other,25,False
3651,38,7,internal medicine,1,True
3652,49,8,emergency medicine,4,False
3653,43,3,other,11,True
3654,54,10,obgyn,23,False
3655,58,5,emergency medicine,14,True
3656,36,5,other,6,False
3657,51,9,emergency medicine,10,False
3658,30,6,other,8,False
3659,32,5,emergency medicine,18,True
3660,58,7,other,3,False
3661,55,6,emergency medicine,12,False
3662,26,8,internal medicine,25,True
3663,50,7,cardiology,3,False
3664,48,7,obgyn,17,False
3665,27,6,other,7,False
3666,27,5,other,11,False
3667,43,8,emergency medicine,6,False
3668,44,5,other,29,False
3669,44,6,internal medicine,20,False
3670,38,5,cardiology,0,False
3671,38,9,other,12,False
3672,29,7,emergency medicine,19,False
3673,29,6,internal medicine,17,True
3674,41,6,internal medicine,22,True
3675,25,11,internal medicine,9,False
3676,30,4,internal medicine,18,True
3677,55,9,cardiology,21,False
3678,28,6,internal medicine,10,True
3679,45,3,cardiology,21,False
3680,45,5,internal medicine,16,True
3681,35,5,internal medicine,22,False
3682,28,12,obgyn,28,False
3683,30,13,internal medicine,7,False
3684,54,7,cardiology,20,True
3685,27,12,other,0,False
3686,32,5,obgyn,2,False
3687,40,4,internal medicine,5,True
3688,54,6,other,5,False
3689,53,11,other,17,False
3690,37,3,cardiology,7,False
3691,40,6,obgyn,4,False
3692,27,7,other,14,False
3693,49,6,emergency medicine,13,False
3694,26,7,other,20,False
3695,46,8,cardiology,5,False
3696,50,7,obgyn,12,True
3697,55,9,cardiology,24,False
3698,34,8,internal medicine,20,True
3699,50,13,cardiology,11,False
3700,25,8,internal medicine,21,True
3701,35,4,other,25,False
3702,51,7,internal medicine,3,True
3703,32,8,cardiology,25,False
3704,41,8,internal medicine,27,True
3705,45,5,obgyn,24,False
3706,42,6,cardiology,8,False
3707,52,9,obgyn,24,False
3708,45,5,other,18,False
3709,43,4,obgyn,3,False
3710,52,7,internal medicine,11,True
3711,43,7,cardiology,7,False
3712,55,11,cardiology,23,False
3713,55,5,obgyn,20,False
3714,49,6,cardiology,5,False
3715,35,3,internal medicine,5,True
3716,59,3,internal medicine,27,True
3717,30,9,internal medicine,3,True
3718,56,9,obgyn,11,False
3719,53,9,other,13,False
3720,28,7,cardiology,29,True
3721,34,3,emergency medicine,4,True
3722,57,7,other,20,False
3723,59,6,cardiology,15,True
3724,36,7,cardiology,27,False
3725,34,7,other,8,False
3726,49,6,cardiology,29,False
3727,41,4,emergency medicine,4,True
3728,27,10,emergency medicine,2,False
3729,59,8,other,12,False
3730,38,6,other,12,False
3731,41,9,cardiology,1,False
3732,58,6,internal medicine,28,True
3733,54,4,obgyn,24,True
3734,59,6,obgyn,14,False
3735,46,8,emergency medicine,22,False
3736,46,3,emergency medicine,9,True
3737,25,9,internal medicine,8,True
3738,53,5,obgyn,18,False
3739,32,6,cardiology,1,False
3740,25,11,emergency medicine,18,False
3741,56,5,cardiology,3,False
3742,32,10,cardiology,25,False
3743,36,4,internal medicine,21,True
3744,27,5,internal medicine,8,True
3745,46,8,other,0,False
3746,48,7,obgyn,16,False
3747,48,4,obgyn,3,False
3748,52,11,cardiology,10,False
3749,30,11,emergency medicine,22,False
3750,56,8,obgyn,25,False
3751,56,8,internal medicine,0,True
3752,32,6,emergency medicine,22,False
3753,25,6,internal medicine,0,True
3754,38,1,emergency medicine,13,False
3755,49,6,obgyn,20,False
3756,58,8,obgyn,22,False
3757,33,6,emergency medicine,22,False
3758,58,6,emergency medicine,2,False
3759,45,6,internal medicine,6,True
3760,54,9,obgyn,29,False
3761,29,5,internal medicine,19,True
3762,51,5,other,7,False
3763,59,8,obgyn,7,False
3764,58,7,emergency medicine,23,False
3765,52,8,cardiology,18,False
3766,25,1,emergency medicine,25,True
3767,33,8,internal medicine,3,True
3768,46,9,obgyn,21,False
3769,52,9,emergency medicine,29,False
3770,43,7,emergency medicine,8,False
3771,39,7,cardiology,29,False
3772,32,9,emergency medicine,2,False
3773,46,7,internal medicine,3,False
3774,26,4,emergency medicine,25,True
3775,32,7,emergency medicine,27,False
3776,40,7,obgyn,3,False
3777,42,6,other,3,False
3778,58,11,cardiology,14,False
3779,47,7,emergency medicine,26,False
3780,44,12,emergency medicine,1,False
3781,43,10,internal medicine,3,True
3782,32,6,other,24,False
3783,41,3,cardiology,4,False
3784,27,9,other,0,False
3785,35,5,obgyn,4,False
3786,53,5,other,15,False
3787,47,5,other,3,False
3788,40,5,cardiology,17,False
3789,34,3,other,26,True
3790,42,10,internal medicine,24,True
3791,42,8,obgyn,2,False
3792,29,6,emergency medicine,1,False
3793,57,9,other,3,False
3794,34,4,other,0,False
3795,37,6,internal medicine,26,True
3796,40,10,cardiology,8,False
3797,38,4,internal medicine,23,True
3798,55,3,obgyn,23,False
3799,26,7,cardiology,12,False
3800,35,6,internal medicine,3,True
3801,41,6,cardiology,15,False
3802,47,9,other,23,False
3803,51,4,obgyn,11,False
3804,26,3,cardiology,4,False
3805,32,5,cardiology,24,False
3806,58,1,emergency medicine,4,True
3807,43,4,cardiology,15,False
3808,45,6,emergency medicine,19,False
3809,31,8,other,17,False
3810,44,3,obgyn,3,False
3811,56,16,emergency medicine,28,False
3812,32,7,obgyn,25,False
3813,57,8,obgyn,25,False
3814,39,2,cardiology,21,True
3815,48,7,obgyn,17,False
3816,34,9,cardiology,26,False
3817,48,6,obgyn,29,False
3818,54,6,obgyn,24,False
3819,35,7,internal medicine,28,True
3820,35,6,obgyn,19,False
3821,25,9,cardiology,12,False
3822,33,7,obgyn,3,False
3823,49,9,obgyn,5,False
3824,31,4,obgyn,16,False
3825,25,6,internal medicine,7,False
3826,55,9,internal medicine,5,True
3827,44,5,emergency medicine,21,True
3828,48,14,obgyn,28,False
3829,52,9,other,17,False
3830,41,9,other,14,False
3831,25,7,other,10,False
3832,40,10,emergency medicine,29,False
3833,32,6,other,16,False
3834,29,7,emergency medicine,24,False
3835,41,6,cardiology,10,False
3836,50,2,other,13,True
3837,31,10,obgyn,6,False
3838,58,11,other,27,False
3839,51,6,emergency medicine,9,False
3840,32,2,internal medicine,13,True
3841,57,6,emergency medicine,9,False
3842,42,6,other,23,False
3843,49,10,emergency medicine,26,False
3844,57,5,emergency medicine,2,True
3845,47,6,other,9,False
3846,48,6,cardiology,8,False
3847,35,12,internal medicine,9,False
3848,59,10,internal medicine,9,True
3849,34,12,internal medicine,1,False
3850,26,5,cardiology,16,False
3851,50,5,emergency medicine,20,False
3852,48,6,cardiology,24,True
3853,26,8,emergency medicine,17,False
3854,53,3,obgyn,11,False
3855,46,6,cardiology,3,False
3856,41,6,other,13,False
3857,40,5,other,2,False
3858,39,7,cardiology,29,True
3859,33,9,obgyn,28,False
3860,45,6,cardiology,17,False
3861,36,8,internal medicine,4,True
3862,44,6,other,15,False
3863,47,9,internal medicine,22,True
3864,48,6,other,22,False
3865,48,7,internal medicine,13,True
3866,27,4,internal medicine,20,True
3867,26,9,cardiology,25,True
3868,46,5,cardiology,13,False
3869,32,4,other,22,False
3870,36,5,other,11,False
3871,30,3,cardiology,22,False
3872,51,8,emergency medicine,22,False
3873,47,7,obgyn,3,False
3874,38,9,internal medicine,8,True
3875,50,2,obgyn,12,False
3876,27,8,cardiology,14,False
3877,41,8,emergency medicine,20,False
3878,59,3,emergency medicine,5,True
3879,55,7,emergency medicine,7,False
3880,57,10,other,17,False
3881,57,10,emergency medicine,15,False
3882,40,5,cardiology,7,False
3883,25,9,other,5,False
3884,31,3,emergency medicine,26,False
3885,46,9,emergency medicine,3,False
3886,39,7,other,17,False
3887,38,3,cardiology,12,True
3888,42,6,other,11,False
3889,25,5,cardiology,21,False
3890,59,9,cardiology,1,False
3891,38,7,obgyn,18,False
3892,29,10,cardiology,12,False
3893,36,10,obgyn,14,False
3894,57,7,emergency medicine,12,False
3895,48,8,emergency medicine,29,False
3896,59,4,obgyn,19,False
3897,31,5,other,17,False
3898,28,7,emergency medicine,13,False
3899,37,14,emergency medicine,12,False
3900,36,9,other,1,False
3901,53,7,obgyn,5,False
3902,25,6,emergency medicine,11,False
3903,49,8,internal medicine,23,True
3904,56,4,obgyn,4,False
3905,40,9,emergency medicine,21,False
3906,27,5,internal medicine,6,True
3907,57,7,cardiology,12,True
3908,38,8,obgyn,18,False
3909,59,6,obgyn,25,False
3910,53,2,emergency medicine,5,True
3911,33,6,obgyn,8,False
3912,37,13,cardiology,20,False
3913,32,7,obgyn,20,False
3914,48,5,cardiology,27,False
3915,45,9,cardiology,17,False
3916,44,5,internal medicine,15,True
3917,34,8,other,20,False
3918,42,9,obgyn,19,False
3919,48,2,cardiology,8,True
3920,49,8,internal medicine,27,True
3921,34,7,obgyn,17,False
3922,41,5,obgyn,7,False
3923,28,7,emergency medicine,13,False
3924,36,6,other,22,False
3925,58,4,cardiology,18,False
3926,48,5,other,3,False
3927,38,9,internal medicine,17,True
3928,33,4,other,18,False
3929,29,8,cardiology,17,False
3930,35,7,other,26,False
3931,25,5,internal medicine,9,True
3932,41,7,other,10,False
3933,53,12,emergency medicine,11,False
3934,36,11,other,27,False
3935,36,7,other,24,False
3936,53,6,internal medicine,0,True
3937,43,11,cardiology,21,False
3938,28,9,other,11,False
3939,42,7,internal medicine,29,True
3940,56,6,other,21,False
3941,48,10,emergency medicine,7,True
3942,37,12,obgyn,9,False
3943,51,9,internal medicine,11,True
3944,43,7,other,2,False
3945,52,13,cardiology,4,False
3946,59,3,cardiology,11,False
3947,57,8,obgyn,23,False
3948,33,5,internal medicine,14,True
3949,43,4,cardiology,2,False
3950,50,7,obgyn,5,False
3951,33,6,obgyn,18,True
3952,25,7,other,5,False
3953,41,3,cardiology,11,False
3954,46,4,internal medicine,9,True
3955,57,4,cardiology,2,False
3956,25,4,other,21,False
3957,58,6,cardiology,26,False
